query_id	entity_id	entity_type	genre	web_search?	wiki_text?	unknown?
EDL14_ENG_5232	E0409686	GPE	NW	N	N	N
EDL14_ENG_5233	NIL1074	ORG	NW	N	Y	N
EDL14_ENG_5234	NIL1063	PER	DF	N	N	Y
EDL14_ENG_5235	NIL1075	PER	DF	N	N	Y
EDL14_ENG_5236	E0731167	GPE	WB	N	N	N
EDL14_ENG_5237	E0644153	PER	WB	N	N	N
EDL14_ENG_5238	E0346994	ORG	NW	N	Y	N
EDL14_ENG_5239	NIL0909	PER	DF	N	N	Y
EDL14_ENG_5240	NIL1076	PER	NW	Y	N	N
EDL14_ENG_5241	NIL0258	PER	WB	N	N	Y
EDL14_ENG_5242	NIL0360	PER	DF	N	N	N
EDL14_ENG_5243	E0679687	GPE	NW	N	N	N
EDL14_ENG_5244	E0598443	PER	WB	N	Y	N
EDL14_ENG_5245	E0718219	ORG	WB	N	Y	N
EDL14_ENG_5246	NIL0318	GPE	WB	N	N	N
EDL14_ENG_5247	E0201977	PER	DF	N	N	N
EDL14_ENG_5248	NIL0686	PER	WB	N	Y	Y
EDL14_ENG_5249	NIL0117	PER	DF	N	N	Y
EDL14_ENG_5250	NIL1077	PER	NW	N	N	N
EDL14_ENG_5251	E0252024	PER	DF	N	Y	N
EDL14_ENG_5252	E0778150	PER	WB	N	N	N
EDL14_ENG_5253	E0806989	PER	NW	N	Y	N
EDL14_ENG_5254	E0181470	ORG	DF	N	Y	N
EDL14_ENG_5255	NIL0702	PER	WB	N	N	N
EDL14_ENG_5256	E0625376	GPE	DF	N	Y	N
EDL14_ENG_5257	E0254599	PER	NW	N	N	N
EDL14_ENG_5258	E0228303	GPE	NW	N	N	N
EDL14_ENG_5259	NIL0326	PER	NW	Y	N	N
EDL14_ENG_5260	NIL0322	PER	WB	N	N	Y
EDL14_ENG_5261	E0074676	GPE	NW	N	N	N
EDL14_ENG_5262	E0237327	ORG	NW	Y	N	N
EDL14_ENG_5263	NIL0395	PER	NW	Y	N	N
EDL14_ENG_5264	NIL0081	GPE	WB	N	Y	N
EDL14_ENG_5265	NIL0948	PER	WB	N	N	Y
EDL14_ENG_5266	NIL0040	PER	WB	Y	Y	N
EDL14_ENG_5267	E0392836	ORG	NW	Y	N	N
EDL14_ENG_5268	E0438229	GPE	NW	N	Y	N
EDL14_ENG_5269	E0619582	PER	DF	N	Y	N
EDL14_ENG_5270	E0743544	ORG	NW	Y	Y	N
EDL14_ENG_5271	E0199103	GPE	WB	N	Y	N
EDL14_ENG_5272	NIL1078	PER	DF	Y	Y	Y
EDL14_ENG_5273	E0253605	GPE	NW	N	N	N
EDL14_ENG_5274	E0632414	GPE	NW	N	N	N
EDL14_ENG_5275	NIL1079	PER	WB	N	N	N
EDL14_ENG_5276	NIL0105	PER	DF	N	N	Y
EDL14_ENG_5277	E0281103	PER	NW	N	Y	N
EDL14_ENG_5278	E0062618	PER	DF	N	N	N
EDL14_ENG_5279	E0612089	GPE	WB	N	Y	N
EDL14_ENG_5280	NIL1080	ORG	WB	N	N	N
EDL14_ENG_5281	E0212023	PER	DF	N	Y	N
EDL14_ENG_5282	E0212023	PER	DF	N	Y	N
EDL14_ENG_5283	E0679687	GPE	NW	N	Y	N
EDL14_ENG_5284	E0146197	PER	WB	N	N	N
EDL14_ENG_5285	NIL1081	ORG	DF	Y	Y	N
EDL14_ENG_5286	E0254515	PER	NW	N	N	N
EDL14_ENG_5287	NIL0845	PER	DF	N	N	Y
EDL14_ENG_5288	E0237914	PER	DF	N	Y	N
EDL14_ENG_5289	E0496842	ORG	NW	Y	Y	N
EDL14_ENG_5290	E0481877	PER	NW	N	Y	N
EDL14_ENG_5291	E0088207	ORG	NW	N	N	N
EDL14_ENG_5292	NIL1082	ORG	DF	Y	Y	N
EDL14_ENG_5293	NIL1083	ORG	NW	N	N	N
EDL14_ENG_5294	E0669278	ORG	NW	N	Y	N
EDL14_ENG_5295	E0335133	PER	DF	N	Y	N
EDL14_ENG_5296	NIL1023	ORG	NW	Y	Y	N
EDL14_ENG_5297	NIL0044	PER	DF	N	N	Y
EDL14_ENG_5298	NIL0281	GPE	WB	N	Y	N
EDL14_ENG_5299	E0127848	ORG	NW	N	N	N
EDL14_ENG_5300	E0201884	GPE	WB	N	N	N
EDL14_ENG_5301	E0213705	PER	WB	N	N	N
EDL14_ENG_5302	E0199103	GPE	NW	Y	Y	N
EDL14_ENG_5303	E0481877	PER	NW	N	Y	N
EDL14_ENG_5304	E0693140	ORG	DF	Y	Y	N
EDL14_ENG_5305	NIL0313	PER	WB	N	N	Y
EDL14_ENG_5306	E0550909	GPE	NW	N	Y	N
EDL14_ENG_5307	NIL0030	PER	DF	N	N	Y
EDL14_ENG_5308	NIL0013	ORG	WB	N	N	N
EDL14_ENG_5309	NIL0235	GPE	DF	N	Y	N
EDL14_ENG_5310	NIL0200	PER	DF	N	N	Y
EDL14_ENG_5311	E0777095	ORG	WB	N	N	N
EDL14_ENG_5312	NIL0442	GPE	NW	N	N	N
EDL14_ENG_5313	E0314883	PER	DF	N	N	N
EDL14_ENG_5314	E0707513	ORG	NW	N	Y	N
EDL14_ENG_5315	E0028018	ORG	DF	Y	Y	N
EDL14_ENG_5316	E0201977	PER	DF	N	N	N
EDL14_ENG_5317	NIL0464	PER	NW	N	N	N
EDL14_ENG_5318	E0441696	GPE	NW	N	Y	N
EDL14_ENG_5319	E0318992	PER	DF	N	Y	N
EDL14_ENG_5320	NIL0046	PER	DF	N	N	Y
EDL14_ENG_5321	NIL0105	PER	DF	N	N	Y
EDL14_ENG_5322	NIL0920	ORG	WB	N	Y	N
EDL14_ENG_5323	E0247031	GPE	NW	N	N	N
EDL14_ENG_5324	NIL0522	ORG	NW	Y	Y	N
EDL14_ENG_5325	E0094353	GPE	NW	N	N	N
EDL14_ENG_5326	E0603218	GPE	WB	N	N	N
EDL14_ENG_5327	NIL1084	PER	DF	N	N	Y
EDL14_ENG_5328	E0735390	ORG	WB	N	N	N
EDL14_ENG_5329	E0743544	ORG	NW	Y	Y	N
EDL14_ENG_5330	E0505048	GPE	DF	N	N	N
EDL14_ENG_5331	NIL0739	PER	NW	N	N	N
EDL14_ENG_5332	NIL1085	PER	DF	N	N	Y
EDL14_ENG_5333	E0428472	PER	NW	N	N	N
EDL14_ENG_5334	E0561935	GPE	WB	N	N	N
EDL14_ENG_5335	NIL0948	PER	WB	N	N	Y
EDL14_ENG_5336	E0731167	GPE	NW	N	N	N
EDL14_ENG_5337	E0550909	GPE	NW	N	N	N
EDL14_ENG_5338	NIL0018	ORG	NW	Y	Y	N
EDL14_ENG_5339	NIL0081	GPE	WB	N	Y	N
EDL14_ENG_5340	NIL0170	GPE	NW	Y	Y	N
EDL14_ENG_5341	E0481877	PER	NW	N	Y	N
EDL14_ENG_5342	E0340217	GPE	NW	N	Y	N
EDL14_ENG_5343	E0525761	GPE	NW	N	N	N
EDL14_ENG_5344	NIL0502	PER	DF	N	N	Y
EDL14_ENG_5345	NIL0432	ORG	NW	Y	Y	N
EDL14_ENG_5346	NIL0298	PER	NW	Y	Y	N
EDL14_ENG_5347	NIL0150	GPE	WB	N	N	N
EDL14_ENG_5348	E0502372	ORG	WB	N	N	N
EDL14_ENG_5349	NIL1086	PER	NW	N	N	N
EDL14_ENG_5350	NIL0034	ORG	DF	N	Y	N
EDL14_ENG_5351	E0504208	GPE	NW	N	N	N
EDL14_ENG_5352	NIL0542	PER	DF	N	N	Y
EDL14_ENG_5353	E0679734	ORG	WB	N	Y	N
EDL14_ENG_5354	NIL0262	GPE	DF	N	N	N
EDL14_ENG_5355	NIL1087	ORG	NW	Y	N	N
EDL14_ENG_5356	NIL0246	GPE	NW	N	Y	N
EDL14_ENG_5357	NIL1026	PER	NW	N	Y	N
EDL14_ENG_5358	E0099020	GPE	NW	N	N	N
EDL14_ENG_5359	E0031352	GPE	NW	N	Y	N
EDL14_ENG_5360	NIL1088	ORG	DF	N	N	N
EDL14_ENG_5361	E0662311	PER	WB	N	Y	N
EDL14_ENG_5362	NIL1089	PER	DF	N	N	Y
EDL14_ENG_5363	E0807166	PER	NW	N	N	N
EDL14_ENG_5364	NIL0599	ORG	NW	N	Y	N
EDL14_ENG_5365	NIL0122	PER	NW	N	Y	N
EDL14_ENG_5366	E0654418	GPE	NW	N	N	N
EDL14_ENG_5367	E0572853	GPE	NW	N	N	N
EDL14_ENG_5368	E0620974	GPE	DF	N	Y	N
EDL14_ENG_5369	NIL1090	PER	WB	Y	Y	N
EDL14_ENG_5370	E0315026	PER	NW	N	N	N
EDL14_ENG_5371	NIL0178	GPE	DF	Y	Y	N
EDL14_ENG_5372	E0482116	PER	WB	N	N	N
EDL14_ENG_5373	NIL0813	ORG	NW	Y	Y	N
EDL14_ENG_5374	E0530900	GPE	WB	N	N	N
EDL14_ENG_5375	NIL1091	PER	NW	Y	Y	N
EDL14_ENG_5376	E0563794	PER	WB	N	N	N
EDL14_ENG_5377	NIL0609	ORG	DF	Y	Y	N
EDL14_ENG_5378	NIL0581	GPE	WB	N	Y	N
EDL14_ENG_5379	NIL0865	ORG	NW	N	Y	N
EDL14_ENG_5380	NIL1092	PER	DF	N	N	Y
EDL14_ENG_5381	NIL0111	PER	DF	N	N	Y
EDL14_ENG_5382	E0018102	GPE	NW	N	N	N
EDL14_ENG_5383	NIL0372	PER	WB	N	Y	N
EDL14_ENG_5384	NIL0127	PER	NW	Y	Y	N
EDL14_ENG_5385	E0679687	GPE	DF	N	N	N
EDL14_ENG_5386	E0735390	ORG	WB	Y	N	N
EDL14_ENG_5387	NIL1093	PER	NW	N	Y	N
EDL14_ENG_5388	NIL0034	ORG	NW	N	N	N
EDL14_ENG_5389	NIL0724	ORG	NW	N	Y	N
EDL14_ENG_5390	NIL0258	PER	WB	N	N	Y
EDL14_ENG_5391	E0432831	ORG	DF	N	Y	N
EDL14_ENG_5392	E0257593	GPE	NW	Y	Y	N
EDL14_ENG_5393	NIL1094	PER	WB	N	N	Y
EDL14_ENG_5394	NIL0665	PER	NW	N	N	N
EDL14_ENG_5395	E0596839	PER	DF	N	N	N
EDL14_ENG_5396	E0273299	GPE	NW	N	Y	N
EDL14_ENG_5397	NIL1071	PER	WB	N	N	N
EDL14_ENG_5398	NIL0570	PER	WB	Y	Y	N
EDL14_ENG_5399	E0801041	GPE	WB	N	N	N
EDL14_ENG_5400	NIL0023	PER	DF	N	N	Y
EDL14_ENG_5401	NIL0341	ORG	NW	Y	N	N
EDL14_ENG_5402	E0100183	PER	WB	N	N	N
EDL14_ENG_5403	E0679734	ORG	DF	N	N	N
EDL14_ENG_5404	E0620264	GPE	WB	N	Y	N
EDL14_ENG_5405	E0240539	GPE	NW	N	N	N
EDL14_ENG_5406	NIL0236	PER	WB	N	Y	N
EDL14_ENG_5407	E0595045	ORG	DF	N	Y	N
EDL14_ENG_5408	E0314883	PER	DF	N	N	N
EDL14_ENG_5409	NIL1095	ORG	DF	N	Y	N
EDL14_ENG_5410	E0621189	PER	NW	N	Y	N
EDL14_ENG_5411	E0743544	ORG	NW	Y	Y	N
EDL14_ENG_5412	NIL1096	PER	NW	Y	N	N
EDL14_ENG_5413	NIL1097	PER	DF	N	N	Y
EDL14_ENG_5414	E0213320	GPE	WB	N	Y	N
EDL14_ENG_5415	E0441696	GPE	WB	Y	Y	N
EDL14_ENG_5416	E0107205	PER	DF	N	Y	N
EDL14_ENG_5417	E0605604	GPE	WB	Y	N	N
EDL14_ENG_5418	NIL0023	PER	DF	N	N	Y
EDL14_ENG_5419	E0754892	ORG	WB	N	N	N
EDL14_ENG_5420	NIL1098	ORG	NW	N	Y	N
EDL14_ENG_5421	E0363052	PER	DF	N	N	N
EDL14_ENG_5422	NIL0702	PER	WB	N	N	N
EDL14_ENG_5423	E0743050	PER	DF	N	N	N
EDL14_ENG_5424	E0505048	GPE	WB	N	N	N
EDL14_ENG_5425	NIL1099	ORG	NW	Y	Y	N
EDL14_ENG_5426	NIL0587	PER	NW	N	N	N
EDL14_ENG_5427	E0640682	ORG	NW	N	Y	N
EDL14_ENG_5428	E0739132	GPE	DF	N	Y	N
EDL14_ENG_5429	E0784459	ORG	NW	N	N	N
EDL14_ENG_5430	E0170632	PER	NW	N	Y	N
EDL14_ENG_5431	NIL0284	PER	NW	N	N	N
EDL14_ENG_5432	NIL0216	PER	DF	N	N	Y
EDL14_ENG_5433	E0218405	PER	DF	N	Y	N
EDL14_ENG_5434	E0455080	PER	WB	N	N	N
EDL14_ENG_5435	NIL0105	PER	DF	N	N	Y
EDL14_ENG_5436	NIL0044	PER	DF	N	N	Y
EDL14_ENG_5437	NIL0281	GPE	DF	N	Y	N
EDL14_ENG_5438	E0787907	GPE	NW	N	N	N
EDL14_ENG_5439	E0315026	PER	NW	N	N	N
EDL14_ENG_5440	E0212023	PER	DF	N	Y	N
EDL14_ENG_5441	E0743544	ORG	NW	Y	Y	N
EDL14_ENG_5442	NIL1100	ORG	WB	N	Y	N
EDL14_ENG_5443	E0457056	ORG	NW	N	N	N
EDL14_ENG_5444	NIL1101	PER	DF	N	N	Y
EDL14_ENG_5445	NIL0179	PER	WB	N	N	N
EDL14_ENG_5446	E0499739	GPE	DF	Y	Y	N
EDL14_ENG_5447	E0315026	PER	NW	N	N	N
EDL14_ENG_5448	E0110173	ORG	NW	N	Y	N
EDL14_ENG_5449	NIL0138	PER	DF	N	N	Y
EDL14_ENG_5450	E0403804	PER	NW	N	N	N
EDL14_ENG_5451	E0619582	PER	DF	N	N	N
EDL14_ENG_5452	NIL1102	PER	NW	N	Y	N
EDL14_ENG_5453	NIL0004	ORG	NW	N	Y	N
EDL14_ENG_5454	E0145816	GPE	NW	N	Y	N
EDL14_ENG_5455	NIL0244	ORG	NW	N	N	N
EDL14_ENG_5456	E0300930	GPE	NW	N	N	N
EDL14_ENG_5457	NIL0107	PER	NW	N	N	N
EDL14_ENG_5458	E0693140	ORG	NW	N	N	N
EDL14_ENG_5459	NIL1103	ORG	NW	N	Y	N
EDL14_ENG_5460	E0039697	GPE	NW	N	Y	N
EDL14_ENG_5461	E0679687	GPE	NW	N	Y	N
EDL14_ENG_5462	E0218694	PER	WB	N	N	N
EDL14_ENG_5463	E0264831	PER	NW	Y	Y	N
EDL14_ENG_5464	E0145283	GPE	DF	Y	Y	N
EDL14_ENG_5465	NIL1104	ORG	NW	N	Y	N
EDL14_ENG_5466	NIL0197	PER	NW	N	Y	N
EDL14_ENG_5467	NIL0083	PER	DF	Y	Y	N
EDL14_ENG_5468	E0734088	GPE	NW	N	Y	N
EDL14_ENG_5469	NIL1105	ORG	NW	N	N	N
EDL14_ENG_5470	NIL0967	ORG	NW	N	Y	N
EDL14_ENG_5471	E0456892	PER	NW	N	N	N
EDL14_ENG_5472	E0481877	PER	NW	N	Y	N
EDL14_ENG_5473	E0202467	PER	DF	N	N	N
EDL14_ENG_5474	NIL1106	PER	DF	N	N	Y
EDL14_ENG_5475	E0423325	ORG	WB	N	Y	N
EDL14_ENG_5476	NIL1107	PER	NW	N	Y	N
EDL14_ENG_5477	NIL1108	PER	DF	N	N	Y
EDL14_ENG_5478	NIL0841	PER	WB	N	N	Y
EDL14_ENG_5479	NIL0497	ORG	NW	Y	Y	N
EDL14_ENG_5480	E0027034	PER	NW	N	Y	N
EDL14_ENG_5481	E0397283	GPE	NW	N	Y	N
EDL14_ENG_5482	E0817917	PER	NW	N	N	N
EDL14_ENG_5483	NIL0349	GPE	NW	N	Y	N
EDL14_ENG_5484	E0679687	GPE	DF	N	N	N
EDL14_ENG_5485	NIL0014	PER	NW	Y	Y	N
EDL14_ENG_5486	E0529037	PER	WB	N	N	N
EDL14_ENG_5487	E0543242	PER	DF	N	Y	N
EDL14_ENG_5488	E0146319	GPE	WB	N	N	N
EDL14_ENG_5489	E0755796	PER	DF	N	N	N
EDL14_ENG_5490	E0199103	GPE	NW	Y	Y	N
EDL14_ENG_5491	E0555571	GPE	WB	N	N	N
EDL14_ENG_5492	NIL0395	PER	NW	Y	N	N
EDL14_ENG_5493	NIL0130	PER	DF	N	N	Y
EDL14_ENG_5494	NIL1109	ORG	NW	N	Y	N
EDL14_ENG_5495	NIL0273	ORG	NW	N	N	N
EDL14_ENG_5496	E0679687	GPE	DF	N	N	N
EDL14_ENG_5497	E0482116	PER	WB	N	N	N
EDL14_ENG_5498	NIL0408	PER	WB	N	N	N
EDL14_ENG_5499	NIL0120	PER	DF	N	N	Y
EDL14_ENG_5500	NIL0244	ORG	NW	N	Y	N
EDL14_ENG_5501	NIL0257	ORG	WB	N	N	N
EDL14_ENG_5502	NIL1110	PER	DF	N	N	Y
EDL14_ENG_5503	E0397283	GPE	WB	N	N	N
EDL14_ENG_5504	NIL0012	PER	DF	N	N	Y
EDL14_ENG_5505	E0679687	GPE	NW	N	N	N
EDL14_ENG_5506	E0679687	GPE	DF	N	N	N
EDL14_ENG_5507	E0305657	PER	DF	N	N	N
EDL14_ENG_5508	E0741296	ORG	DF	Y	N	N
EDL14_ENG_5509	E0748134	ORG	NW	N	N	N
EDL14_ENG_5510	E0500782	PER	DF	N	N	N
EDL14_ENG_5511	NIL0313	PER	WB	N	N	Y
EDL14_ENG_5512	NIL0182	ORG	DF	Y	Y	N
EDL14_ENG_5513	E0039758	PER	DF	N	N	N
EDL14_ENG_5514	NIL1111	PER	DF	N	N	Y
EDL14_ENG_5515	E0065192	PER	WB	N	N	N
EDL14_ENG_5516	NIL0949	PER	WB	Y	Y	N
EDL14_ENG_5517	E0372728	PER	NW	N	N	N
EDL14_ENG_5518	E0754079	PER	NW	N	N	N
EDL14_ENG_5519	E0321429	GPE	WB	N	N	N
EDL14_ENG_5520	E0625376	GPE	NW	N	N	N
EDL14_ENG_5521	E0145283	GPE	DF	Y	Y	N
EDL14_ENG_5522	E0482116	PER	WB	N	N	N
EDL14_ENG_5523	E0006404	PER	DF	N	Y	N
EDL14_ENG_5524	NIL0691	PER	DF	N	N	Y
EDL14_ENG_5525	E0693140	ORG	NW	N	N	N
EDL14_ENG_5526	E0496842	ORG	NW	Y	Y	N
EDL14_ENG_5527	NIL0665	PER	NW	N	N	N
EDL14_ENG_5528	E0527055	GPE	DF	N	Y	N
EDL14_ENG_5529	E0263422	GPE	NW	N	N	N
EDL14_ENG_5530	E0032535	GPE	NW	N	N	N
EDL14_ENG_5531	NIL0360	PER	DF	N	N	N
EDL14_ENG_5532	E0739132	GPE	NW	N	Y	N
EDL14_ENG_5533	NIL0138	PER	DF	N	N	Y
EDL14_ENG_5534	E0679687	GPE	DF	N	N	N
EDL14_ENG_5535	E0744041	GPE	NW	N	N	N
EDL14_ENG_5536	E0141366	PER	NW	N	N	N
EDL14_ENG_5537	E0161565	GPE	DF	N	N	N
EDL14_ENG_5538	NIL0318	GPE	WB	N	Y	N
EDL14_ENG_5539	NIL0563	PER	NW	Y	Y	N
EDL14_ENG_5540	NIL0592	PER	NW	N	Y	N
EDL14_ENG_5541	E0068419	GPE	WB	N	N	N
EDL14_ENG_5542	NIL0088	PER	DF	N	N	Y
EDL14_ENG_5543	NIL0004	ORG	NW	N	Y	N
EDL14_ENG_5544	E0333065	ORG	NW	N	Y	N
EDL14_ENG_5545	NIL1112	PER	NW	Y	N	N
EDL14_ENG_5546	NIL0090	PER	WB	N	N	Y
EDL14_ENG_5547	E0819824	PER	NW	N	N	N
EDL14_ENG_5548	E0384640	PER	NW	N	N	N
EDL14_ENG_5549	E0373300	PER	WB	N	N	N
EDL14_ENG_5550	E0199103	GPE	NW	Y	Y	N
EDL14_ENG_5551	NIL0348	PER	WB	N	N	N
EDL14_ENG_5552	E0419409	PER	DF	N	Y	N
EDL14_ENG_5553	NIL0413	PER	DF	N	N	Y
EDL14_ENG_5554	E0145816	GPE	NW	N	N	N
EDL14_ENG_5555	NIL0021	PER	WB	N	N	Y
EDL14_ENG_5556	E0679687	GPE	DF	N	N	N
EDL14_ENG_5557	E0491897	PER	WB	N	N	N
EDL14_ENG_5558	NIL1113	PER	DF	N	N	Y
EDL14_ENG_5559	E0461634	ORG	WB	Y	Y	N
EDL14_ENG_5560	E0619582	PER	NW	N	Y	N
EDL14_ENG_5561	E0202997	ORG	WB	N	Y	N
EDL14_ENG_5562	NIL0522	ORG	NW	Y	Y	N
EDL14_ENG_5563	E0023115	PER	DF	N	Y	N
EDL14_ENG_5564	NIL0733	PER	WB	Y	N	N
EDL14_ENG_5565	E0451882	PER	DF	N	N	N
EDL14_ENG_5566	NIL1114	PER	DF	N	N	N
EDL14_ENG_5567	NIL0913	PER	NW	N	Y	N
EDL14_ENG_5568	NIL0792	PER	DF	N	N	N
EDL14_ENG_5569	E0177088	PER	NW	N	N	N
EDL14_ENG_5570	E0546207	GPE	NW	Y	Y	N
EDL14_ENG_5571	NIL0527	GPE	NW	Y	Y	N
EDL14_ENG_5572	NIL0755	PER	WB	N	Y	N
EDL14_ENG_5573	E0143563	GPE	NW	N	N	N
EDL14_ENG_5574	E0679687	GPE	WB	N	Y	N
EDL14_ENG_5575	NIL0844	PER	NW	Y	Y	N
EDL14_ENG_5576	E0201977	PER	DF	N	N	N
EDL14_ENG_5577	E0039758	PER	DF	N	Y	N
EDL14_ENG_5578	NIL1002	PER	NW	N	Y	N
EDL14_ENG_5579	E0187043	PER	NW	N	Y	N
EDL14_ENG_5580	E0685163	PER	NW	N	N	N
EDL14_ENG_5581	NIL1115	GPE	NW	N	N	N
EDL14_ENG_5582	E0370549	PER	NW	N	Y	N
EDL14_ENG_5583	NIL0261	PER	DF	N	N	Y
EDL14_ENG_5584	NIL0581	GPE	WB	N	Y	N
EDL14_ENG_5585	E0470871	ORG	DF	N	Y	N
EDL14_ENG_5586	E0507474	ORG	NW	N	N	N
EDL14_ENG_5587	E0787907	GPE	NW	N	N	N
EDL14_ENG_5588	E0009466	ORG	WB	N	N	N
EDL14_ENG_5589	E0530900	GPE	WB	N	N	N
EDL14_ENG_5590	E0679687	GPE	DF	N	N	N
EDL14_ENG_5591	E0018911	PER	WB	N	N	N
EDL14_ENG_5592	E0357690	PER	DF	N	Y	N
EDL14_ENG_5593	NIL0111	PER	DF	N	N	Y
EDL14_ENG_5594	NIL0906	PER	NW	N	N	N
EDL14_ENG_5595	E0746084	GPE	NW	N	N	N
EDL14_ENG_5596	NIL0057	PER	DF	N	N	Y
EDL14_ENG_5597	NIL1116	PER	DF	N	N	Y
EDL14_ENG_5598	NIL0492	PER	NW	N	N	N
EDL14_ENG_5599	NIL1117	GPE	DF	N	N	Y
EDL14_ENG_5600	NIL0475	PER	WB	N	N	Y
EDL14_ENG_5601	E0761408	PER	NW	N	N	N
EDL14_ENG_5602	E0743544	ORG	NW	Y	Y	N
EDL14_ENG_5603	E0373950	GPE	NW	N	N	N
EDL14_ENG_5604	NIL1118	PER	NW	Y	Y	N
EDL14_ENG_5605	NIL0689	ORG	NW	Y	Y	N
EDL14_ENG_5606	E0605604	GPE	WB	N	N	N
EDL14_ENG_5607	NIL0094	PER	DF	N	N	Y
EDL14_ENG_5608	NIL1119	PER	DF	N	N	Y
EDL14_ENG_5609	NIL0170	GPE	NW	Y	Y	N
EDL14_ENG_5610	E0748134	ORG	NW	N	N	N
EDL14_ENG_5611	E0463142	PER	NW	N	Y	N
EDL14_ENG_5612	E0146197	PER	WB	N	N	N
EDL14_ENG_5613	E0123611	GPE	WB	N	Y	N
EDL14_ENG_5614	NIL1120	PER	WB	N	N	Y
EDL14_ENG_5615	NIL0322	PER	WB	N	N	Y
EDL14_ENG_5616	NIL0980	PER	DF	N	N	Y
EDL14_ENG_5617	E0211468	PER	NW	N	N	N
EDL14_ENG_5618	NIL0214	GPE	NW	N	Y	N
EDL14_ENG_5619	NIL1121	PER	DF	N	N	Y
EDL14_ENG_5620	NIL0069	PER	DF	N	N	Y
EDL14_ENG_5621	NIL1122	ORG	NW	N	Y	N
EDL14_ENG_5622	NIL0145	PER	WB	Y	N	N
EDL14_ENG_5623	E0018102	GPE	WB	N	N	N
EDL14_ENG_5624	E0421523	PER	DF	N	N	N
EDL14_ENG_5625	E0679687	GPE	DF	N	N	N
EDL14_ENG_5626	NIL1123	PER	DF	N	N	N
EDL14_ENG_5627	E0609361	GPE	NW	N	N	N
EDL14_ENG_5628	NIL0075	PER	DF	N	N	Y
EDL14_ENG_5629	NIL0081	GPE	WB	N	Y	N
EDL14_ENG_5630	NIL1124	PER	WB	N	Y	N
EDL14_ENG_5631	E0382887	GPE	DF	N	Y	N
EDL14_ENG_5632	NIL1125	PER	DF	N	N	Y
EDL14_ENG_5633	NIL1126	PER	DF	N	N	Y
EDL14_ENG_5634	NIL1127	PER	DF	N	N	Y
EDL14_ENG_5635	E0679687	GPE	NW	N	Y	N
EDL14_ENG_5636	E0401466	GPE	NW	N	N	N
EDL14_ENG_5637	NIL1128	PER	WB	N	N	Y
EDL14_ENG_5638	E0705360	ORG	NW	N	N	N
EDL14_ENG_5639	E0600934	ORG	WB	N	Y	N
EDL14_ENG_5640	NIL0422	PER	DF	N	N	Y
EDL14_ENG_5641	NIL0839	PER	NW	N	N	N
EDL14_ENG_5642	E0382887	GPE	WB	N	N	N
EDL14_ENG_5643	NIL0105	PER	DF	N	N	Y
EDL14_ENG_5644	E0589646	GPE	NW	N	N	N
EDL14_ENG_5645	E0512959	ORG	NW	N	N	N
EDL14_ENG_5646	NIL1129	PER	NW	Y	N	N
EDL14_ENG_5647	E0496842	ORG	NW	Y	Y	N
EDL14_ENG_5648	NIL1130	GPE	WB	N	Y	N
EDL14_ENG_5649	E0543242	PER	DF	N	Y	N
EDL14_ENG_5650	NIL1026	PER	NW	N	Y	N
EDL14_ENG_5651	E0570810	PER	NW	N	Y	N
EDL14_ENG_5652	E0131688	PER	DF	N	Y	N
EDL14_ENG_5653	NIL1131	PER	DF	N	N	Y
EDL14_ENG_5654	E0599374	PER	NW	N	N	N
EDL14_ENG_5655	NIL0172	ORG	NW	Y	Y	N
EDL14_ENG_5656	NIL0246	GPE	WB	N	N	N
EDL14_ENG_5657	E0346994	ORG	NW	N	Y	N
EDL14_ENG_5658	NIL0246	GPE	NW	N	Y	N
EDL14_ENG_5659	NIL0549	PER	WB	N	N	Y
EDL14_ENG_5660	NIL1132	ORG	DF	N	Y	N
EDL14_ENG_5661	E0471856	GPE	DF	N	Y	N
EDL14_ENG_5662	NIL1133	ORG	NW	Y	Y	N
EDL14_ENG_5663	NIL0146	PER	NW	N	N	N
EDL14_ENG_5664	E0682398	PER	DF	N	N	N
EDL14_ENG_5665	E0592469	PER	WB	N	N	N
EDL14_ENG_5666	NIL1134	PER	DF	N	N	Y
EDL14_ENG_5667	E0088207	ORG	NW	N	N	N
EDL14_ENG_5668	E0355880	PER	NW	N	N	N
EDL14_ENG_5669	E0263422	GPE	NW	N	Y	N
EDL14_ENG_5670	E0763922	GPE	NW	N	N	N
EDL14_ENG_5671	NIL0069	PER	DF	N	N	Y
EDL14_ENG_5672	E0141366	PER	NW	N	Y	N
EDL14_ENG_5673	E0570810	PER	NW	N	N	N
EDL14_ENG_5674	E0272016	PER	NW	N	N	N
EDL14_ENG_5675	NIL0324	PER	NW	N	N	N
EDL14_ENG_5676	NIL1066	PER	NW	Y	N	N
EDL14_ENG_5677	NIL0103	PER	WB	N	Y	Y
EDL14_ENG_5678	NIL1135	PER	WB	N	N	Y
EDL14_ENG_5679	NIL0579	PER	WB	N	N	Y
EDL14_ENG_5680	E0175585	GPE	NW	N	N	N
EDL14_ENG_5681	NIL0150	GPE	NW	N	Y	N
EDL14_ENG_5682	NIL0262	GPE	NW	N	Y	N
EDL14_ENG_5683	NIL0124	PER	NW	N	N	N
EDL14_ENG_5684	NIL0537	PER	DF	N	N	Y
EDL14_ENG_5685	E0038676	GPE	NW	N	N	N
EDL14_ENG_5686	NIL0231	ORG	NW	Y	N	N
